Accuracy,Precision,Recall,F1
0.8293238375222558,0.8436623874870887,0.850945081113261,0.8472880853586248
0.8432051336175962,0.8179537595769205,0.9214083861605438,0.8666044106026867
0.8328886211051816,0.9253306546124226,0.7870416518333927,0.8506021315070602
0.8369473149246146,0.8429233511586453,0.8777192070680823,0.8599694478795373
0.8377236473377884,0.8543514204118443,0.8616037592845233,0.8579622641509433
0.842915728530074,0.8451607664826243,0.8388266580707551,0.8419817997977755
0.8429258098223615,0.8680566608308133,0.8385608856088561,0.8530538828497694
0.8392228910953013,0.8162433364691126,0.9166784054092125,0.863550409713698
0.8423702717323457,0.8910738714090287,0.8056586270871985,0.8462163039948034
0.8412989447092858,0.8613868666813737,0.8535412416205188,0.8574461076748527
0.8256366167198886,0.823384935992855,0.8543516873889876,0.8385825279514877
0.81185263414436,0.8795132495396686,0.778431233614398,0.8258908434821831
0.8650842033071706,0.8688865764828304,0.9102860074387585,0.8891046318624535
0.8338075313807531,0.8400846859562456,0.8746509919177076,0.8570194384449245
0.8158861340679523,0.8423037113706935,0.833369907102626,0.8378129940802295
0.847221117913652,0.8467960610817754,0.8749539187495392,0.8606447401820357
0.8447835148845806,0.9241220403623073,0.7953908226766053,0.8549377044360321
0.85021475985943,0.827408328154133,0.9263150570553855,0.8740726150613881
0.8201448151021463,0.8309581922683253,0.8389507154213036,0.834935326925359
0.834916864608076,0.8323204762495349,0.8850059343267836,0.8578550428224465
0.8295351645034712,0.8315961321110135,0.8782493368700265,0.8542862671740954
0.8381316348195329,0.8498060623473639,0.8730076741440378,0.8612506369658587
0.8194248944299216,0.8872878642331092,0.7824368205562615,0.8315702603346089
0.8345033801352054,0.9244883556810163,0.7795878896079744,0.845877557609266
0.850366044602429,0.8620188816267248,0.8788686509699393,0.8703622231998827
0.8220545177120706,0.8679646596858639,0.797085117571933,0.8310162522028588
0.83747042547219,0.8288595271210014,0.8821700836355563,0.8546843067656233
0.8441970123231763,0.8338851022395326,0.9034390604121246,0.8672697812584391
0.8394169051117469,0.8599033816425121,0.8473223661183059,0.8535665174006559
0.8215068604367947,0.830225711481845,0.8570808307402851,0.8434395584831761
0.8446676039365334,0.8362773530187186,0.9017127425200767,0.8677632253872721
0.8479093335396279,0.8813268319483551,0.8534282104143114,0.8671531860260828
0.7895280744057871,0.8132566790666216,0.8145237772659532,0.8138897349984769
0.8448825746593216,0.8627121235285125,0.852738949754439,0.8576965459588859
0.8331170937398638,0.8721516927083334,0.8080983260443372,0.838904109589041
0.8306319201785037,0.8486999459918216,0.8421374980860511,0.8454059870114898
0.8408342004856053,0.8739886245293599,0.8387146371463715,0.8559883880585305
0.8303129490659429,0.8159196946133183,0.8751232087345515,0.8444850923724163
0.852802637776731,0.835605403395712,0.9247702647099163,0.8779296874999999
0.8557602114777864,0.8413411938098747,0.9027437336917846,0.8709615898081396
0.848816029143898,0.8805541892113461,0.8303184910327768,0.8546988143550568
0.8285701876302988,0.8373708010335917,0.8428838494676095,0.8401182808765747
0.8269064124783362,0.828688969960413,0.8565468549422336,0.8423876592890677
0.8092599433567295,0.8067327027630893,0.8407326917106489,0.8233818554977006
0.8307277126372604,0.8218700475435816,0.8818228192484271,0.8507915675498319
0.8216415222697987,0.8685203297471007,0.8284134070766975,0.8479929061082501
0.8127170048107091,0.8015905383360522,0.8833046213766759,0.8404660941453159
0.8381717577503222,0.8212214682294879,0.906564968673386,0.8617854599598628
0.843160967472894,0.878560606060606,0.8431115957833515,0.8604711556297533
0.8339905700814402,0.8924631578947368,0.8032438987418523,0.8455064023295703
0.830404146756297,0.858499095840868,0.8314360770577933,0.8447508896797152
0.8332976674513161,0.8563394683026585,0.8467079489447744,0.8514964732795323
0.8534031413612565,0.8765314994862067,0.8512320564980426,0.8636965495755121
0.8355730900423294,0.8631290949672402,0.8509369676320273,0.8569896700861422
0.8525415837812672,0.86280577659888,0.8783378337833784,0.8705025275052036
0.8427930714506651,0.8380210949271722,0.8998247269785628,0.8678239386255769
0.830843299835696,0.8254228399108431,0.8771159874608151,0.850484649937519
0.8407628222845185,0.8561400969679427,0.8526232343614875,0.8543780465788048
0.8449918661399024,0.835044771214984,0.8845283675600417,0.8590745827170928
0.8403967901931529,0.8751990294942755,0.8331288343558282,0.8536459103682887
0.8343718991863465,0.8860377358490567,0.8151079636186905,0.8490941308357141
0.8379272326350606,0.8546856465005931,0.817356778218945,0.8356045230501595
0.85650623885918,0.9053795957345218,0.8384553025278207,0.8706332504304573
0.8381397559816194,0.8259122225057413,0.9051314317673378,0.8637091394262842
0.8375717099066701,0.8652833694642305,0.8447467876039305,0.854891761646141
0.8294652724645074,0.8714828897338402,0.8054666146036704,0.8371753246753246
0.8207157604955265,0.8433667334669339,0.826148409893993,0.8346687822292742
0.8303501363925115,0.8146294972599476,0.9054555084745762,0.8576445503574563
0.8172129499296199,0.858826128580897,0.8160951714485655,0.8369155692705157
0.8324890239783856,0.8022271714922049,0.9361401945496398,0.8640257693098485
0.8114682505022273,0.886411889596603,0.7876786880487628,0.8341337841472318
0.833287330941209,0.8443919547634385,0.8517074579452747,0.8480339299834663
0.8409610525049136,0.8545519457336666,0.8612550374208405,0.8578903981936131
0.8462105090849567,0.9032421908067383,0.8031614602935642,0.8502669535421149
0.840794068029346,0.869354498841048,0.8491938250428817,0.8591559072608634
0.8294539831079741,0.8804715192482071,0.7893142181495714,0.8324046292327475
0.826803494449319,0.8512190039591582,0.8363475056302464,0.8437177280550775
0.818386009947056,0.898523256732212,0.7781957458450175,0.8340419293358745
0.8479847790634465,0.8603297769156159,0.8673604805476007,0.8638308232757123
0.836571766494889,0.889391248183433,0.8150943396226416,0.8506235280491101
0.8524027459954233,0.8250818724715855,0.9353570648613234,0.8767656090071648
0.8071371291098637,0.8897212824230707,0.7624603065028304,0.821189591078067
0.8519055509527754,0.8835130970724191,0.8475352893355997,0.8651503149636
0.8281933427237008,0.8610904165255672,0.8310890312459145,0.845823770082826
0.8376441258959177,0.8815325670498084,0.8143848223134645,0.8466293788637033
0.8185600369813938,0.8226566833056018,0.8464830931659295,0.8343998312354968
0.8289768483943242,0.8700885759709289,0.8134909399773499,0.8408384241138385
0.8424543272165033,0.8429126610758846,0.8874452659536286,0.8646059164976571
0.8392925147040156,0.8561370570288664,0.8481748430597535,0.8521373510861948
0.8320089285714286,0.8772189349112426,0.8108260275074399,0.8427168234064786
0.8224360972568578,0.8431629532546964,0.8281484659944218,0.835588267128477
0.8419609868499464,0.8550966485885134,0.8665445321307779,0.8607825295723385
0.8097911070125496,0.8357370683677715,0.8353895203770446,0.8355632582322357
0.837330343916403,0.8251256281407036,0.876000304854813,0.8498022254260471
0.8502768645094307,0.8435508679411119,0.8968229247780719,0.8693715795433101
0.8532233066644326,0.8817925957999567,0.8675186368477104,0.8745973802877389
0.7985014026280821,0.834516325288988,0.8039202917426413,0.8189326345815782
0.8556165416684125,0.8444766484421317,0.9219705142035239,0.8815237571340164
0.8518313643367972,0.8572142143570715,0.872910914111321,0.8649913594470046
0.8372553237255324,0.8484480913307171,0.8775645756457564,0.8627607473245057
