Accuracy,Precision,Recall,F1
0.8541391967499377,0.852450024378352,0.8932243438278307,0.8723609941684599
0.8737907617400218,0.8776574408343362,0.9210692485792464,0.8988394782787307
0.8428639899716108,0.9110151789444367,0.8142892705999503,0.8599408478475189
0.8615979209702139,0.871154366044877,0.9009673992059498,0.8858101050085216
0.8464095744680851,0.8147803425167536,0.9330633127264976,0.869919507105237
0.8592802411301158,0.9019645732689211,0.8561384201516263,0.8784542517486904
0.8631685448138715,0.8919141428991473,0.8791954089617993,0.8855091078935077
0.8379500418643595,0.8464290197062885,0.8598661141217724,0.8530946582750878
0.8610258816734649,0.8833946498721706,0.8773766024648542,0.8803753417847379
0.8648178536265179,0.8666522584828182,0.9066757108134079,0.8862123263073566
0.85368132753343,0.9110033188664795,0.8644379844961241,0.8871100062150404
0.8701734750979295,0.9097425542655224,0.8829985301322881,0.89617105917454
0.8540834323147248,0.8939592294744717,0.8590427125142275,0.8761532351683264
0.8590355060943297,0.8711306901615272,0.8919829193480484,0.8814334957803399
0.8690198366394399,0.8970257836739061,0.8879534021710352,0.8924665371617126
0.8512592018597442,0.828415961305925,0.9319186560565871,0.8771244758825977
0.8481991400055229,0.8347344822754659,0.8889137570874366,0.8609726136281523
0.8460164621835689,0.861827661909989,0.8655091635662119,0.8636644895152974
0.8455804464671035,0.838679185834016,0.9062989445011916,0.8711788963801793
0.858494215282906,0.8678583946722748,0.8939703935491635,0.8807208916291203
0.8375852339525041,0.8125908694387903,0.9099641810485184,0.8585253456221198
0.8476942123181678,0.8664334552393067,0.8719330061873266,0.8691745314369267
0.8656692611968866,0.8707703766758885,0.9018127720535567,0.886019759101367
0.8752662872404693,0.8647004001973576,0.9155444625029022,0.8893963742986833
0.8368735884758591,0.7952703026814409,0.9390009062075215,0.8611796483390904
0.8733212341197822,0.8672667757774141,0.9376548307184145,0.9010883119827684
0.8622056346401559,0.8852633257161078,0.8921857425954689,0.888711054204012
